id,comment,category,label,note
330,kthakar kean nirbaser karne da jakir naik ke nisiddh krl eta knea bhabe grhn jeagj ny da jakir naik ke nisiddhe bhart jtta dai tar caite bangladesher kichu kulanggar ra dai bhart jakir naik ke nisiddh krar jnj isj khujchil ar bangladesh isj toirikarii,,Negative,
331,prthmalo khuje khuje bhangga ridio gulokei sujogkredey jatir mathata nsht krte,,Negative,
332,oke juta diye pitano ucit sala kukurer bacca mslman namer klngk sala kajer meye dhrshit kari,,Negative,
333,amar dabii shahriyar kbirer mt jt nastik ache tader deshchara krte hbe,,Negative,
334,murgii corta mrle or jen janaja pra na hy oke sagre bhasiye deya hy jen,,Negative,
335,je kon gach dekhe nai take apne gach kibhabe cinaben tarpr o se gach niye gbeshna kre je jiibne dhrm cine nai se dhrmer ki bujhbe kukuro to kichuta bujhe gheo gheo kre ar se,,Negative,
336,suura at taobah ar tader mdhj theke karea mà§ƒtju hle tar upr kkhno namaj prben na ebng tar kbre danraben na tara tea allahr prti osbiikà§ƒti jnapn kreche ebng rsuuler prtio bstuth tara naphrman obsthay mà§ƒtju brn kreche,,Negative,
337,kapher ba nastik hlo midiyar br apnjn tader bgler gndh o prcar kra ptrikar br kaj khbisher dl,,Negative,
338,haramir bacca tor jnm mne hy kukur diyache,,Negative,
339,sbadhiintar mase rajakarer sakshatkar ljjakr,,Negative,
340,khankir polare desh cara krar drkar,,Negative,
341,era kukur theke o kharapmurgii kbire ki ky,,Negative,
342,shahriyar er sathe je sangbadik kth blche dutoi to nrker kit,,Negative,
343,ei kment gulo preo ki ljja hy na,,Negative,
344,oni shytan niye gbeshna krle bhal ht hayre bibek onar pichne hajar leaker smagm,,Negative,
345,murgi cor ekhn cetna shikshk hyeche jar murgir pharm deoyar jogjta nai,,Negative,
346,ei beta murgi kbir buddhi prtibndhi,,Negative,
347,nastik sytan ihudiir bngshdhr md khor ganja khor murgii kmitir sbhapti tui,,Negative,
348,juta marte marte murgii kbirke desh chara krte hbe,,Negative,
349,ugrbadii nastikder gdphadar hl murgii kbir,,Negative,
350,murgi kbir ke dekhle keno jani amar dintai kharap jayasle shalay ekta opya,,Negative,
351,kukur,,Negative,
352,murgii cura ble ki ei kuttader mtamte ki desh cle,,Negative,
353,stj shunte tita lage tai amra bangalira tita khai na,,Negative,
354,ekti kukhjat nastik murgi kbir,,Negative,
355,murgi corer di en tesht kre dekha drkar tar shriire kutar rkt naki bilair rkt,,Negative,
356,phaltu loker phaltu intarbhiu,,Negative,
357,murgii kbirare juta mara oar shytanre juta mara sman ktha,,Negative,
358,ek nastik oarek nastiker sakshat nilo,,Negative,
359,halar peala mrle kharaya thakbera murgir nati,,Negative,
360,kndm durghtnay loktar jnm,,Negative,
361,shahriyar kbirer sathe ekmt ni,,Neutral,
362,sala harami,,Negative,
363,aoyamilig na thakle tumio shalar murgii deshe thakte parba na,,Negative,
364,jar jnmer thik nai se islam niye ki blbe,,Negative,
365,prthm alo tumi murgii kbiirer mt islam birodhii lekhkder lekha beshi pradhanj dao,,Negative,
366,shahriyar kbir ke ken murgi kbir bla hy jdi keu janen ektu blben,,Neutral,
367,kire rajakar murgii kbirture juta diye barii marte parle desher ektu shanti paito,,Negative,
368,e dhrner pagler ktha khbre ase ken,,Negative,
369,munaphik kbir,,Negative,
370,telapokao pakhi shahriyar kbiro lekhk halarpo nastik murgii cora,,Negative,
371,prthm alo ar murgi kbir tara eke oprer sathe narir mil ache,,Negative,
372,murgii corer ktha na lekhleo paren,,Neutral,
373,phaltu khbr,,Negative,
374,tor bicar ek din hbe murgii corer,,Negative,
375,shala hripd srkar taka pysar drkar,,Negative,
376,prthm alo kagj sb muslmane eriye cla ucit karn tara islam bidbeshii,,Negative,
377,sala murgi cor shytaner bura jhilki,,Negative,
378,sala malauner bacca bleki,,Negative,
379,sbai prthm alor phesbuk peij anlaik kira den taile shiksha paib,,Negative,
380,islam kt nongra ta muslimder bjbhare bujha jay,,Negative,
381,murgi kbir abaro hajir ha ha ha,,Negative,
382,ei shajariyar napit mne kre ei deshe tar ceye ar kon jnani lok nei hala nastik,,Negative,
383,shala kura cor,,Negative,
384,othpr murgi kbirer banii,,Negative,
385,nastik kbir,,Negative,
386,nastiker bacca ky ki,,Negative,
387,shala ekjn ihudiir bachca o mrle or kbr theke ki ote bidhata jane,,Negative,
388,khankir pola tre jdi ami paitam tr camra chilla lbn ar mrich lagaitam,,Negative,
389,shahariyr kbir ekjn omanush omuslim chaelig bayejiid,,Negative,
390,apni bujhte parchen konta rajniiti ar dhrm bikiye khaoya pshuder parthkj,,Negative,
391,shahriyar kbir ekta kuoa ore dekhle or mukhe pesab krte mne cay,,Negative,
392,toke juta pita kra drkar,,Negative,
393,sbai aoyaj tlun murgi kbir rajakar ei shala bangla char,,Negative,
394,murgi kbirer jnm nrdmay,,Negative,
395,ei bejnmar mto ar kon sntan jen banglar matite kon ma jnm na dey,,Negative,
396,asle tar jnm niye sndeh ache,,Negative,
397,murgi kbir ekta janoyare bacca,,Negative,
398,ei malauner bacca kekeu marte pare na,,Negative,
399,unar mt lokrai aoyamiiliig ke bibrtkr pristhitite phalay,,Negative,
400,keu jdi munaphik dekhar iccuk hn e loktike dekhe nin,,Negative,
401,juta marb tor gale shala nstik,,Negative,
402,tor mukhe juta,,Negative,
403,shala tor ljja shrm nai,,Negative,
404,bhalo lagl dhnjbad,,Positive,
405,na bhai kichui mne krini,,Neutral,
406,biye kkhno dhrshner bicar hte pare na,,Negative,
407,shubhbuddhi udy hyeche ble tursk ke dhnjbad,,Positive,
408,bhalo kaj,,Positive,
409,eta bhalo blchen,,Positive,
410,eta bhalo inphrmeshn disen,,Positive,
411,erkm bhalo mner obhibhabk peye amra dhnj allah apnake sarbik sphlta dan krun amin,,Positive,
412,sundr,,Positive,
413,itihaser sb rajkiiy khabarer bjbstha ache asba ar khaba,,Positive,
414,apnake onek dhnjbad,,Positive,
415,apnakeo sb kichur jnj dhnjbad,,Positive,
416,ha ha ha,,Positive,
417,hi hi hi,,Positive,
418,ki kn dada sundr lage dekhte,,Positive,
419,bhai khaoyan sei jinis,,Neutral,
420,sera smytate bhaiyake sera bhalobastechier theke sera orjn ar ki hte pare,,Positive,
421,osadharn,,Positive,
422,he he he,,Positive,
423,dhnjbaddhnjbad tui ekkhan jinis,,Positive,
424,prtjekta laini mn chunye gelo,,Positive,
425,onek sundr ekta post jibnke bdle deoyar jnj jtheshttumi karo mto na ebng keu tomar mto na,,Positive,
426,osadharn laglo bhaiya,,Positive,
427,ken eto bhal lage apnar kthagulo,,Positive,
428,osadharn bhai,,Positive,
429,onek inspireshn muulk likha bhaiya maratmk ekta shkti phil krtechi nijer bhetre osadharn sera likha ðŸ˜ bhalbasa niyen bhai,,Positive,
430,bdd bhalobasi bhaiya,,Positive,
431,digun utsahe samne egiye jabar jnj eirkm ekta bhalobasamyabegmyonuprernamuulk post i jtheshth,,Positive,
432,mnta bhal hjà¦¼e gel nijeke khub bdà¦¼ mne hcche,,Positive,
433,bhai bhalobasa jkhn dekhi keu nai tkhn dekhlam apnar lekha ache dhnjbad,,Positive,
434,khub bhalo laglo osngkhj dhnjbad dad bhalobasa rilo,,Positive,
435,osadharn likhechen bhaiya,,Positive,
436,bhal laga crm prjajà¦¼e bhai,,Positive,
437,apnar jnj bhalobasa bhaiya,,Positive,
438,ami tomar lekhagulo bhalbasi khubkhub,,Positive,
439,bhaiyja tomar prtita kthatai osmbhb bhalo lage bhalbasi,,Positive,
440,et sundr chbi kment krar drkar prena,,Positive,
441,lekhata bhal legeche,,Positive,
442,khub bhalo lagl,,Positive,
443,hi hi ha ha,,Positive,
444,cmtkar likhchs,,Positive,
445,dhnjbad sajeshaner jnj,,Positive,
446,onek sundr chil bhai,,Positive,
447,kthata amar khub bhal lagche bhai,,Positive,
448,bhalobasi bdd bhaiya ei chot charpokar ontre cirjiibn gethe thakben,,Positive,
449,bhalobasi bhai,,Positive,
450,bhaiya apnar lekha pre inspair hoya chara upay nai apnar osadharn obhibjakti guli kkhni bhule jabar ni,,Positive,
451,bhalobasi bhaiya obiram bhalo thakben bhaiya obiram,,Positive,
452,o bhaiya tumi eto bhalo kenoâ™¥,,Positive,
453,onek bhalobasi bhai apnake,,Positive,
454,tomate osadharn ki ache guru,,Positive,
455,sera bhai,,Positive,
456,bhalo laglo,,Positive,
457,apnar ekta post amar ekta mn bhal krar upay,,Positive,
458,sera,,Positive,
459,osadharn darun laglo,,Positive,
460,prtita ktha nirmm stj bhaiya,,Neutral,
461,uphph bhaiya ðŸ˜ tomar lekha pri ar ojantei bhitre ekta shkti cle ase ðŸ˜†bhalbas,,Positive,
462,osadharn lekha khub gurutbpuurn ktha bllen osngkhj dhnjbad ibhan bhai,,Positive,
463,lekhata pre mn bhal hye gel bhaiya,,Positive,
464,bhai tumi eto sundr kthagulo kemne lekho ami tomar kthar upr krash khailam,,Positive,
465,sundr blechen,,Positive,
466,bhaiya tumi sera sbsmy bhalobasi,,Positive,
467,osadharn,,Positive,
468,bhaiya ktha gulo osmbhb bhal legecheekbar pre mn bhre nai onek bar prsi â™¥,,Positive,
469,bhalabasi,,Positive,
470,bhalobasa obiram,,Positive,
471,ekdm thik,,Positive,
472,onek beshii,,Positive,
473,ostad tomake bhalbasi khub lekhagulo tar thekeo beshi,,Positive,
474,ajker dine mner bhitre ghura ktha guloi phutiye tulechen bhai ðŸ˜Š bhalbasi bhai,,Positive,
475,bhai osadharn bhalbasi bhai,,Positive,
476,bhai onek beshi bhalbasi tomay,,Positive,
477,labh u bhai,,Positive,
478,khub labh kri dadu tomake,,Positive,
479,mnta khub kharap chil posht ta pre bhalo laglo,,Positive,
480,dada stji ktha tule dhrechenbhalbasi onek,,Positive,
481,bhalbasi bhai onek beshii,,Positive,
482,bhalbasi bhaiya,,Positive,
483,beshi sera,,Positive,
484,bhaiya kyekbar pre phelchi tarpreo prte bhal lage,,Positive,
485,sera sera,,Positive,
486,alhamdulillah allahu tmake bhal rakhuk,,Positive,
487,bhalbasi bhai,,Positive,
488,osthir pola,,Positive,
489,bhalo laglo kbita,,Positive,
490,besh bhalo,,Positive,
491,bah bah ohe bradar cmtkar kbita lekhechen,,Positive,
492,cmtkar kbita,,Positive,
493,amar bhalo lagche cturth diner shubheccha bjaparta kharap na kiut dhnjbad apu,,Positive,
494,mugdh hyechilam,,Positive,
495,bhal lagar mt ekti gan opuurb ebng osadharn laglo gan ta ï»¿,,Positive,
496,amar khub khub pchnd kra ekta gan,,Positive,
497,osadharn ekti gan ekbar shunle bar bar shunte mn cay,,Positive,
498,artseler ekti osadharn gan ekbar shunle bar bar shunte icche kre,,Positive,
499,bangla bhasha ta khub mishti kon tunla hbena ï»¿,,Positive,
500,jtbar shuni ttbar i bhal lage ï»¿,,Positive,
501,ei gan kondino purno hbe na mne hy,,Positive,
502,bhalo laga ekti gan,,Positive,
503,stji darun,,Positive,
504,bangla gangulor mdhje amar sb theke priy ekta gan ï»¿,,Positive,
505,osmbhb bhalo ekti gan,,Positive,
506,ganta shunei bhalo lagay cheye ache mn,,Positive,
507,jt shuni tt bhal lage,,Positive,
508,osadharn sundr,,Positive,
509,bah besh hyeche to,,Positive,
510,kharap kichu ble nai,,Neutral,
511,onek dhnjbad ksht kre peij ta kriyet krar jnj ebng shjbhabe bujhanor jnj,,Positive,
512,dhnjbad bhalo legeche,,Positive,
513,erkm osthir ta lekhar jnj eta pre tao hil,,Positive,
514,bhalobasi bhai onek beshi,,Positive,
515,bhai aj apnake kache theke dekhar anndta bhashay ble prkash krte parbo nasera chil ajker muhuurtta,,Positive,
516,y bar prlam prtjekta lain osadharn bhalobasi apnake ebng apnar lekhaguloke,,Positive,
517,sera chilo likhata,,Positive,
518,ahbhalobasa niye ki ek odbhut obhibjkti bhai bhal lagl khub,,Positive,
519,bar prlam kon lain rekhe kon lainer prshngsa krbo bujhtechi na khub bhalobasi priy ibhuda,,Positive,
520,ami tomake bhalbasi,,Positive,
521,bhai onek bhalbasa ril,,Positive,
522,onek josh hiche,,Positive,
523,bhai tumi serabhalobasi bhai khub,,Positive,
524,ntun lekha besh bhal laglo bhai,,Positive,
525,bhai ntun kichu likhchen bhallagteche,,Positive,
526,notiphikeshn dekhlei shanti lagbe abar darun lekha khela hbe,,Positive,
527,e bishye jnan thakle trk krten na,,Negative,
528,dhakar nbbrsher mnggl shobhajatra jatisnggher sangskà§ƒtik oitihjer talikay jayga paoya stjii annder sngbad,,Positive,
529,anâ€Œnder ktha dhnjbad,,Positive,
530,khub bhal kreche,,Positive,
531,subhanallah,,Positive,
532,darun,,Positive,
533,alhamdulillahâ€Œ,,Positive,
534,srtji sundr,,Positive,
535,sthik kheloyarer hatei purshkar utheche obhinndn ronaldoke,,Positive,
536,obhinndn,,Positive,
537,obhinndn khub bhalo,,Positive,
538,khbr khubbhalo,,Positive,
539,susngbad,,Positive,
540,khub bhal khbr,,Positive,
541,bah bah sabbas,,Positive,
542,bhal sngbad,,Positive,
543,ha ha ha supar kment ebng sthik ktha,,Positive,
544,darun,,Positive,
545,eguli bndh hoya ucit desher jub smaj emnki chot baccarao aj dhbngser mukhe,,Negative,
546,prn saitgulo bhalo kon shiksha deynaprn nshter pthe manushke sbsmy tane,,Negative,
547,ami nijeo er bhiktim bjapar ta mja lagl,,Positive,
548,apnaâ€Œke dhnjbad bhaiya bhaâ€Œlea ekta kâ€Œment krar jnj,,Positive,
549,osubidha nai,,Neutral,
550,sbar prti onek bhalobasa rilo,,Positive,
551,dhnjbad praner suhà§ƒd,,Positive,
552,khub sundr lagche,,Positive,
553,ganti ekhn shunte bhal lage,,Positive,
554,eita gan nabhalobasa,,Positive,
555,gan ta jto shuni ttoi bhalo lage,,Positive,
556,ganta barbar shunte icche kre,,Positive,
557,bangla snggiiter itihase ujjbl nkshtr hye thakbe ei gan ï»¿,,Positive,
558,jtbar shuni tti bhalo lage,,Positive,
559,osthir ekta gan,,Positive,
560,sonali shoishber ktha mne pre gel,,Neutral,
561,ke ke ekhno ei gan shuntechen amar onjtm priy gan ï»¿,,Positive,
562,dhnjbad bhaijà¦¼a emn cmtkar ekta ganer jnj,,Positive,
563,ei gan ta shunar pr mn bhal hya jay,,Positive,
564,onek onek bhal lage,,Positive,
565,khubi bhal lagche,,Positive,
566,onek sundr ekta gan,,Positive,
567,oparthib soundrj,,Positive,
568,otulniiy osadharn darun cmtkar ar kt kichu sundr gan,,Positive,
569,khub bhalo legecheï»¿,,Positive,
570,osadharn ekta gan,,Positive,
571,osadharn ekta gan shunlam bhudin pre ï»¿,,Positive,
572,osthir bhai osthir,,Positive,
573,onbdj,,Positive,
574,darun likhechis dost,,Positive,
575,osadharnamar priy obhinetrii,,Positive,
576,bhaleai lage,,Positive,
577,onek cmtkar chbi,,Positive,
578,ekjn bangladeshii hisebe grb bodh krchi,,Positive,
579,bhai hyt hajro kment er majhe amar kmenta cokhe prbe na koti bhalobasa ar bhkter majhe hyto amay dekha jabe na tbuo mn theke blchi ami apnake onek bhalobasi bhai ami apnake onek mis kri hyt kondin kach theke apnake chuye dekhar bhagj amar hbe na tbuo ami duur theke apnake bhalobese jab,,Positive,
580,ke bishber sera khelojà¦¼adà¦¼ udahrn kohlir phrmete mjace ran ekhn sakiber ta dekha jak sakiber phrmete mjace ran ebng ti uiket amra jani prti uikete ran kre dre ami aro ran kmijà¦¼e ran drlam tahle mot ran hjà¦¼ uiket tahle sakiber mot ran jog mot ran hlo ran sakib sakibi tar sathe kohli ken bishber karo tulna hjà¦¼ na seta amar mukher ktha na hisabei ble dejà¦¼ amader jan amader pran sakib al hasan smjà¦¼ thakte sbai sakiber khela upbhog krun,,Neutral,
581,sukhbr sukhbr sukhbr jara ingrejii crca krte can tader jnj niye elam darun ek pej ingrejii shikhun laikdilei bujhben kemn pejtai laikdin,,Positive,
582,ntun date purono hasi ei hasimukh cirdini omlin thakuk shubh kamna ar doya sb smy,,Positive,
583,o ai labh iu bebiprthme tomar baba pagl krechiloekhn tumi pagl krcho bebiett kiutkiuter dibba,,Positive,
584,oamar kache sakib oal hasan osadharn kheloyar oami obak bismye tar khela dekhi upbhog kri,,Positive,
585,prtibedn ta ek kthai osadharn hyeche,,Positive,
586,stji amra anndit,,Positive,
587,sundr mntbj peye onek bhal laglo ontr theke dhnjbad niben,,Positive,
588,apni o shubhkamna janben,,Positive,
589,abaro dhnjbad,,Positive,
590,onindjsundr,,Positive,
591,dhnjbad priy kbi onek din pr pelam,,Positive,
592,osadharn kabj,,Positive,
593,dhnjbad priy kbi,,Positive,
594,amio lege gelam tomar sara peye dhnjbad tomake,,Positive,
595,darun prkash kbi hb,,Positive,
596,dhnjbad priy suhà§ƒd,,Positive,
597,dhnjbad priy bndhu,,Positive,
598,kthagulo sundr,,Positive,
599,bhali laglo,,Positive,
600,dhnjbad praner prshii,,Positive,
601,cmtkar giitikar bhaijan,,Positive,
602,aha ontr juriye jay aguner jle dhnjbad khalamma,,Positive,
603,osadharn lekha,,Positive,
604,masha allah cmtkar kbi bhai,,Positive,
605,ontr theke dhnjbad kbi,,Positive,
606,oyao khub sundr,,Positive,
607,dhnjbad priy ontr theke,,Positive,
608,darun re beta,,Positive,
609,sundr uplbdhi kbi,,Positive,
610,dhnjbad ontr theke,,Positive,
611,ami mugdh,,Positive,
612,bhalo lagl tao keu ache je purush nirjatner ktha bhabe,,Positive,
613,ekmatr annd binodner kache sb dhrner ghà§ƒna ragobhimani bjrth â™¥,,Positive,
614,ami bangla bhalobasi bhalo lage,,Positive,
615,onupranit krar jnj ontr theke dhnjbad,,Positive,
616,toder biyete siesi er sb gulare niye nacanaci krbo mja hbe,,Positive,
617,shekh hasinar netà§ƒtbe bangladesher orjn aj bishbbjangker kacheo rol mdel,,Positive,
618,ajker sera cakrir khbrkon obhijnta charai prbeshnarii ophisar pde hajar taka betne ntunder niyog dicche dac bangla bjangk,,Positive,
619,obhijnta charai gramiinphone cakrir sujog sheyar kre bndhuder dekhar sujog kre din,,Positive,
620,obhijntata stji mjar chil,,Positive,
621,pailt kksh theke srasri biman ljand dekha stji ek romanckr obhijnta,,Positive,
622,arjentina mjacer obhijnta diyei jarmanir italijy,,Positive,
623,geiler sathe osadharn obhijnta hlo tamimer,,Positive,
624,mjar obhijnta ami ekjn klejshiksharthiir critre obhiny krechi ekta meyeke tanr bhalo lage tanr sngge dushtumi kre,,Positive,
625,kichu obhijntakichu bhykichu annder smà§ƒti hye thakbe ei sentmartin bhrmn,,Positive,
626,amar sarajiibner sbpn stji hlo,,Positive,
627,reamanckr ek bhrmn obhijnta,,Positive,
628,obhijnta charai cakri dicche pran,,Positive,
629,obhijnta charai cakrir sujog,,Positive,
630,e dhrner reamanckr obhijnta jiibne prthmbar ghteche,,Positive,
631,emn ekti reamanckr obhijnta orjner sujeag kriye deoyar jnj ui phean krtà§ƒpkshke dhnjbad prtiti muhuurt khubi upbheag krechi,,Positive,
632,obhijnta charai prane akrshniiy cakri,,Positive,
